"","ResponseId","question","option","male","clothing","book","paper","sentimental","choice","treatment"
"170","R_10PoRkgGGJKAELh",12,2,0,"One pair of shoes","Zero paper books","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,1
"171","R_10PoRkgGGJKAELh",12,3,0,"Ten pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",1,1
"172","R_10PoRkgGGJKAELh",13,1,0,"Ten pairs of shoes","Zero paper books","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,1
"173","R_10PoRkgGGJKAELh",13,2,0,"One pair of shoes","A small case of books (~25 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",0,1
"174","R_10PoRkgGGJKAELh",13,3,0,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",1,1
"175","R_10PoRkgGGJKAELh",14,1,0,"Ten pairs of shoes","Zero paper books","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",0,1
"176","R_10PoRkgGGJKAELh",14,2,0,"Fifty pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",1,1
"177","R_10PoRkgGGJKAELh",14,3,0,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,1
"178","R_10PoRkgGGJKAELh",15,1,0,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,1
"179","R_10PoRkgGGJKAELh",15,2,0,"Ten pairs of shoes","Zero paper books","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,1
"180","R_10PoRkgGGJKAELh",15,3,0,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",1,1
"181","R_10SfKbLJo4EzwmI",1,1,1,"One pair of shoes","Zero paper books","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,0
"182","R_10SfKbLJo4EzwmI",1,2,1,"Ten pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",1,0
"183","R_10SfKbLJo4EzwmI",1,3,1,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,0
"184","R_10SfKbLJo4EzwmI",2,1,1,"One pair of shoes","Zero paper books","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"185","R_10SfKbLJo4EzwmI",2,2,1,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",0,0
"186","R_10SfKbLJo4EzwmI",2,3,1,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",1,0
"187","R_10SfKbLJo4EzwmI",3,1,1,"Fifty pairs of shoes","A small case of books (~25 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",0,0
"188","R_10SfKbLJo4EzwmI",3,2,1,"One pair of shoes","Zero paper books","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",1,0
"189","R_10SfKbLJo4EzwmI",3,3,1,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,0
"190","R_10SfKbLJo4EzwmI",4,1,1,"Ten pairs of shoes","Zero paper books","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",0,0
"191","R_10SfKbLJo4EzwmI",4,2,1,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",1,0
"192","R_10SfKbLJo4EzwmI",4,3,1,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",0,0
"193","R_10SfKbLJo4EzwmI",5,1,1,"Ten pairs of shoes","Zero paper books","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,0
"194","R_10SfKbLJo4EzwmI",5,2,1,"Fifty pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",0,0
"195","R_10SfKbLJo4EzwmI",5,3,1,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",1,0
"196","R_10SfKbLJo4EzwmI",6,1,1,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,0
"197","R_10SfKbLJo4EzwmI",6,2,1,"Ten pairs of shoes","Zero paper books","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",0,0
"198","R_10SfKbLJo4EzwmI",6,3,1,"One pair of shoes","A small case of books (~25 books)","No tax documents stored after filing","Zero framed photographs of loved ones on display",1,0
"199","R_10SfKbLJo4EzwmI",7,1,1,"Ten pairs of shoes","A small case of books (~25 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",0,0
"200","R_10SfKbLJo4EzwmI",7,2,1,"Fifty pairs of shoes","Zero paper books","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",1,0
"201","R_10SfKbLJo4EzwmI",7,3,1,"One pair of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,0
"202","R_10SfKbLJo4EzwmI",8,1,1,"Fifty pairs of shoes","Zero paper books","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"203","R_10SfKbLJo4EzwmI",8,2,1,"One pair of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",1,0
"204","R_10SfKbLJo4EzwmI",8,3,1,"Ten pairs of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,0
"205","R_10SfKbLJo4EzwmI",9,1,1,"One pair of shoes","A room full of books (100 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",0,0
"206","R_10SfKbLJo4EzwmI",9,2,1,"Ten pairs of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,0
"207","R_10SfKbLJo4EzwmI",9,3,1,"Fifty pairs of shoes","Zero paper books","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",1,0
"208","R_10SfKbLJo4EzwmI",10,1,1,"One pair of shoes","Zero paper books","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,0
"209","R_10SfKbLJo4EzwmI",10,2,1,"Fifty pairs of shoes","A small case of books (~25 books)","No tax documents stored after filing","Zero framed photographs of loved ones on display",1,0
"210","R_10SfKbLJo4EzwmI",10,3,1,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",0,0
"211","R_10SfKbLJo4EzwmI",11,1,1,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,0
"212","R_10SfKbLJo4EzwmI",11,2,1,"One pair of shoes","Zero paper books","No tax documents stored after filing","Five framed photographs of loved ones on display",0,0
"213","R_10SfKbLJo4EzwmI",11,3,1,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",1,0
"214","R_10SfKbLJo4EzwmI",12,1,1,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",0,0
"215","R_10SfKbLJo4EzwmI",12,2,1,"One pair of shoes","Zero paper books","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",1,0
"216","R_10SfKbLJo4EzwmI",12,3,1,"Ten pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",0,0
"217","R_10SfKbLJo4EzwmI",13,1,1,"Ten pairs of shoes","Zero paper books","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,0
"218","R_10SfKbLJo4EzwmI",13,2,1,"One pair of shoes","A small case of books (~25 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",0,0
"219","R_10SfKbLJo4EzwmI",13,3,1,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",1,0
"220","R_10SfKbLJo4EzwmI",14,1,1,"Ten pairs of shoes","Zero paper books","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",1,0
"221","R_10SfKbLJo4EzwmI",14,2,1,"Fifty pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",0,0
"222","R_10SfKbLJo4EzwmI",14,3,1,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,0
"223","R_10SfKbLJo4EzwmI",15,1,1,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,0
"224","R_10SfKbLJo4EzwmI",15,2,1,"Ten pairs of shoes","Zero paper books","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"225","R_10SfKbLJo4EzwmI",15,3,1,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",1,0
"226","R_10wNWGdCfJ3mLrf",1,1,0,"One pair of shoes","Zero paper books","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,0
"227","R_10wNWGdCfJ3mLrf",1,2,0,"Ten pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",1,0
"228","R_10wNWGdCfJ3mLrf",1,3,0,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,0
"229","R_10wNWGdCfJ3mLrf",2,1,0,"One pair of shoes","Zero paper books","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"230","R_10wNWGdCfJ3mLrf",2,2,0,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",1,0
"231","R_10wNWGdCfJ3mLrf",2,3,0,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,0
"232","R_10wNWGdCfJ3mLrf",3,1,0,"Fifty pairs of shoes","A small case of books (~25 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",1,0
"233","R_10wNWGdCfJ3mLrf",3,2,0,"One pair of shoes","Zero paper books","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",0,0
"234","R_10wNWGdCfJ3mLrf",3,3,0,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,0
"235","R_10wNWGdCfJ3mLrf",4,1,0,"Ten pairs of shoes","Zero paper books","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",0,0
"236","R_10wNWGdCfJ3mLrf",4,2,0,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,0
"237","R_10wNWGdCfJ3mLrf",4,3,0,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",1,0
"238","R_10wNWGdCfJ3mLrf",5,1,0,"Ten pairs of shoes","Zero paper books","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,0
"239","R_10wNWGdCfJ3mLrf",5,2,0,"Fifty pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",1,0
"240","R_10wNWGdCfJ3mLrf",5,3,0,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,0
"241","R_10wNWGdCfJ3mLrf",6,1,0,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,0
"242","R_10wNWGdCfJ3mLrf",6,2,0,"Ten pairs of shoes","Zero paper books","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",1,0
"243","R_10wNWGdCfJ3mLrf",6,3,0,"One pair of shoes","A small case of books (~25 books)","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"244","R_10wNWGdCfJ3mLrf",7,1,0,"Ten pairs of shoes","A small case of books (~25 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",1,0
"245","R_10wNWGdCfJ3mLrf",7,2,0,"Fifty pairs of shoes","Zero paper books","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,0
